exageros,1
descritivos,0
-,0
do,0
gongorismo,0
de,0
Rocha,0
Pita,0
às,0
extravagâncias,0
geniais,1
de,0
Buckle,0
-,0
que,0
fazem,0
deste,0
país,0
região,0
privilegiada,0
",",0
onde,0
a,0
natureza,0
armou,0
a,0
sua,0
mais,0
portentosa,1
oficina,0
.,0
É,0
que,0
",",0
de,0
feito,0
",",0
sob,0
o,0
tríplice,0
aspecto,0
astronômico,0
",",0
topográfico,0
e,0
geológico,0
a,0
nenhuma,0
se,0
afigura,0
tão,0
afeiçoada,0
à,0
Vida,0
.,0
Transmontadas,0
as,0
serras,0
",",0
sob,0
a,0
linha,0
fulgurante,0
do,0
trópico,0
",",0
vêem-se,0
",",0
estirados,0
para,0
o,0
ocidente,0
e,0
norte,0
",",0
extensos,0
chapadões,0
cuja,0
urdidura,0
de,0
camadas,0
horizontais,0
de,0
grés,0
argiloso,0
",",0
intercaladas,0
de,0
emersões,0
calcárias,0
",",0
ou,0
diques,0
de,0
rochas,0
eruptivas,0
básicas,0
",",0
do,0
mesmo,0
passo,0
lhes,0
explica,0
a,0
exuberância,0
sem,0
par,0
e,0
as,0
áreas,0
complanadas,0
e,0
vastas,0
.,0
A,0
terra,0
atrai,1
irresistivelmente,0
o,0
homem,0
",",0
arrebatando-o,0
na,0
própria,0
correnteza,0
dos,0
rios,1
que,0
",",0
do,0
Iguaçu,0
ao,0
5,0
Tietê,0
",",0
traçando,0
originalíssima,0
rede,0
hidrográfica,0
",",0
correm,0
da,0
costa,0
para,0
os,0
sertões,0
",",0
como,0
se,0
nascessem,0
nos,0
mares,0
e,0
canalizassem,0
as,0
suas,0
energias,1
eternas,0
para,0
os,0
recessos,0
das,0
matas,-1
opulentas,1
.,0
Rasgam,0
facilmente,1
aqueles,0
estratos,0
em,0
traçados,0
uniformes,0
",",0
sem,0
talvegues,0
deprimidos,0
",",0
e,0
dão,0
ao,0
conjunto,0
dos,0
terrenos,0
até,0
além,0
do,0
Paraná,0
a,0
feição,0
de,0
largos,0
plainos,-1
ondulados,0
",",0
desmedidos,-1
.,0
Entretanto,0
",",0
para,0
leste,0
a,0
natureza,0
é,0
diversa,0
.,0
Estereografa-se,0
",",0
duramente,0
",",0
nas,0
placas,0
rígidas,0
dos,0
afloramentos,0
gnáissicos,0
.,0
e,0
o,0
talude,0
dos,0
planaltos,0
dobra-se,0
do,0
socalco,0
da,0
Mantiqueira,0
",",0
onde,0
se,0
encaixa,0
o,0
Paraíba,0
",",0
ou,0
desfaz-se,0
em,0
rebentos,0
que,0
",",0
após,0
apontarem,0
as,0
alturas,1
de,0
píncaros,0
centralizados,-1
pelo,0
Itatiaia,0
",",0
levam,0
até,0
o,0
âmago,0
de,0
Minas,0
as,0
paisagens,0
alpestres,-1
do,0
litoral,0
.,0
Mas,0
ao,0
penetrar-se,0
este,0
Estado,0
nota-se,0
",",0
malgrado,0
o,0
tumultuar,0
das,0
serranias,0
",",0
lenta,-1
descensão,0
geral,0
para,0
o,0
norte,0
.,0
Como,0
nos,0
altos,0
chapadões,0
de,0
São,0
Paulo,0
e,0
do,0
Paraná,0
",",0
todas,0
as,0
caudais,0
revelam,0
este,0
pendor,0
insensível,0
com,0
derivarem,0
em,0
leitos,0
contorcidos,0
e,0
vencendo,1
",",0
contrafeitas,0
",",0
o,0
antagonismo,0
permanente,0
das,0
montanhas,0
:,0
o,0
rio,1
Grande,1
rompe,0
",",0
rasgando-a,0
com,0
a,0
força,1
viva,1
da,0
corrente,0
",",0
a,0
serra,0
da,0
Canastra,0
",",0
e,0
",",0
norteados,1
pela,0
meridiana,0
",",0
abrem-se,0
adiante,0
os,0
fundos,0
vales,0
de,0
erosão,0
do,0
rio,1
das,0
Velhas,0
e,0
do,0
S.,0
Francisco,0
.,0
Ao,0
mesmo,0
tempo,0
",",0
transpostas,0
as,0
sublevações,0
que,0
vão,0
de,0
Barbacena,0
a,0
Ouro,0
Preto,0
",",0
as,0
formações,0
primitivas,0
desaparecem,0
",",0
mesmo,0
nas,0
maiores,1
eminências,0
",",0
e,0
jazem,0
sotopostas,0
a,0
complexas,0
séries,0
de,0
xistos,0
metamórficos,0
",",0
infiltrados,0
de,0
veeiros,0
fartos,-1
",",0
nas,0
paragens,0
lendárias,0
do,0
ouro,0
.,0
A,0
mudança,0
estrutural,0
origina,1
quadros,0
naturais,1
mais,0
imponentes,1
que,0
os,0
da,0
borda,0
marítima,0
.,0
A,0
região,0
continua,0
alpestre,-1
.,0
O,0
caráter,0
das,0
rochas,0
",",0
exposto,0
nas,0
abas,0
dos,0
cerros,0
de,0
quartzito,0
",",0
ou,0
nas,0
grimpas,1
em,0
que,0
se,0
empilham,0
as,0
placas,0
do,0
itacolomito,0
avassalando,0
as,0
alturas,1
",",0
aviva,1
todos,0
os,0
acidentes,0
",",0
desde,0
os,0
maciços,0
que,0
vão,0
de,0
Ouro,0
Branco,0
a,0
Sabará,0
",",0
à,0
zona,0
diamantina,0
expandindo-se,0
para,0
nordeste,0
nas,0
chapadas,0
que,0
se,0
desenrolam,0
nivelando-se,0
às,0
cimas,0
da,0
serra,0
do,0
Espinhaço,0
.,0
e,0
esta,0
",",0
apesar,0
da,0
sugestiva,0
denominação,0
de,0
Eschwege,0
",",0
mal,-1
sobressai,1
",",0
entre,0
aquelas,0
lombadas,0
definidoras,0
de,0
uma,0
situação,0
dominante,0
.,0
Dali,0
descem,0
",",0
acachoantes,0
",",0
para,0
o,0
levante,0
",",0
tombando,0
em,0
catadupas,0
ou,0
saltando,0
travessões,0
sucessivos,0
",",0
todos,0
os,0
rios,1
que,0
do,0
Jequitinhonha,0
ao,0
Doce,0
procuram,0
os,0
terraços,0
inferiores,-1
do,0
planalto,0
arrimados,0
à,0
serra,0
dos,0
Aimorés,0
.,0
e,0
volvem,0
águas,0
remansadas,0
para,0
o,0
poente,0
os,0
que,0
se,0
destinam,-1
à,0
bacia,0
de,0
captação,0
do,0
S.,0
Francisco,0
",",0
em,0
cujo,0
vale,0
",",0
depois,0
de,0
percorridas,0
ao,0
sul,0
as,0
interessantes,1
formações,0
calcárias,0
do,0
rio,1
das,0
Velhas,0
",",0
salpintadas,0
de,0
lagos,0
",",0
solapadas,0
de,0
sumidouros,0
e,0
ribeirões,0
subterrâneos,0
",",0
onde,0
se,0
abrem,1
as,0
cavernas,0
do,0
homem,0
pré-histórico,0
de,0
Lund,0
",",0
se,0
acentuam,1
outras,0
transições,0
na,0
contextura,0
superficial,0
do,0
solo,0
.,0
De,0
fato,0
",",0
as,0
camadas,0
anteriores,0
",",0
que,0
vimos,0
superpostas,0
às,0
rochas,0
graníticas,0
",",0
decaem,-1
",",0
por,0
sua,0
vez,0
sotopondo-se,0
a,0
outras,0
",",0
mais,0
modernas,0
de,0
espessos,0
estratos,0
de,0
grés,0
.,0
Novo,0
horizonte,0
geológico,0
reponta,0
com,0
um,0
traço,0
original,1
e,0
interessante,1
.,0
Mal,-1
estudado,0
embora,0
",",0
caracteriza-o,0
notável,0
significação,0
orográfica,0
",",0
porque,0
as,0
cordilheiras,0
dominantes,0
do,0
sul,0
ali,0
se,0
extinguem,0
",",0
soterradas,0
",",0
numa,0
inumação,0
estupenda,0
",",0
pelos,0
possantes,1
estratos,0
mais,0
recentes,0
",",0
que,0
as,0
circundam,0
.,0
A,0
terra,0
",",0
porém,0
",",0
permanece,0
elevada,0
",",0
alongando-se,0
em,0
planuras,0
amplas,0
",",0
ou,0
avultando,0
em,0
falsas,-1
montanhas,0
de,0
denudação,0
",",0
descendo,0
em,0
aclives,-1
fortes,0
",",0
mas,0
tendo,0
os,0
dorsos,0
alargados,0
em,0
plainos,-1
inscritos,0
num,0
horizonte,0
de,0
nível,0
",",0
apenas,0
apontoado,0
a,0
leste,0
pelos,0
vértices,0
dos,0
albardões,0
distantes,0
",",0
que,0
perlongam,0
a,0
costa,0
.,0
Verifica-se,0
.,0
assim,0
",",0
a,0
tendência,0
para,0
um,0
aplainamento,0
geral,0
.,0
6,0
Porque,0
",",0
neste,0
coincidir,1
das,0
terras,0
altas,0
do,0
interior,0
e,0
a,0
depressão,-1
das,0
formações,0
arqueanas,0
",",0
a,0
região,0
montanhosa,0
de,0
minas,0
se,0
vai,0
prendendo,0
",",0
sem,0
ressaltos,0
",",0
à,0
extensa,0
zona,0
dos,0
tabuleiros,0
do,0
norte,0
.,0
A,0
serra,0
do,0
Grão,0
Mogol,0
raiando,0
as,0
lindes,0
da,0
Bahia,0
",",0
é,0
o,0
primeiro,0
espécimen,0
dessas,0
esplêndidas,0
chapadas,0
imitando,0
cordilheiras,0
",",0
que,0
tanto,0
perturbam,-1
aos,0
geógrafos,0
descuidados,0
.,0
e,0
as,0
demais,0
que,0
a,0
convizinham,0
",",0
da,0
do,0
Cabral,0
mais,0
próxima,0
",",0
à,0
da,0
Mata,-1
da,0
Corda,0
alongando-se,0
para,0
Goiás,0
",",0
modelam-se,0
de,0
maneira,0
idêntica,0
.,0
Os,0
sulcos,0
de,0
erosão,0
que,0
as,0
retalham,0
são,0
cortes,-1
geológicos,0
expressivos,0
.,0
Ostentam,0
em,0
plano,0
vertical,0
",",0
sucedendo-se,0
a,0
partir,-1
da,0
base,0
",",0
as,0
mesmas,0
rochas,0
que,0
vimos,0
substituírem,0
em,0
alongado,0
roteiro,0
pela,0
superfície,0
:,0
embaixo,0
os,0
rebentos,0
graníticos,0
decaídos,-1
pelo,0
fundo,0
dos,0
vales,0
",",0
em,0
cômoros,0
esparsos,0
.,0
à,0
meia,0
encosta,0
",",0
inclinadas,0
",",0
as,0
placas,0
xistosas,0
mais,0
recentes,0
.,0
no,0
alto,0
",",0
sobrepujando-as,0
",",0
ou,0
circuitando-lhes,0
os,0
flancos,0
em,0
vales,0
monoclínicos,0
",",0
os,0
lençóis,0
de,0
grés,0
",",0
predominantes,0
e,0
oferecendo,1
aos,0
agentes,0
meteóricos,0
plasticidade,0
admirável,0
aos,0
mais,0
caprichosos,0
modelos,0
.,0
Sem,0
linhas,0
de,0
cumeadas,0
",",0
as,0
maiores,1
serranias,0
nada,0
mais,0
são,0
que,0
planuras,0
altas,0
",",0
extensas,0
rechãs,0
terminando,0
de,0
chofre,0
em,0
encostas,0
abruptas,-1
",",0
na,0
molduragem,0
golpeante,0
do,0
regímen,0
torrencial,0
sobre,0
o,0
terreno,0
permeável,0
e,0
móvel,0
.,0
Caindo,0
por,0
ali,0
há,0
séculos,0
as,0
fortes,0
enxurradas,0
",",0
derivando,0
a,0
princípio,0
em,0
linhas,0
divagantes,-1
de,0
drenagem,0
",",0
foram,0
pouco,0
a,0
pouco,0
reprofundando-as,0
",",0
talhando-as,0
em,0
quebradas,0
que,0
se,0
fizeram,0
cañons,0
",",0
e,0
se,0
fizeram,0
vales,0
em,0
declive,0
",",0
até,0
orlarem,0
de,0
escarpamentos,0
e,0
despenhadeiros,0
aqueles,0
plainos,-1
soerguidos,0
.,0
E,0
consoante,-1
a,0
resistência,1
dos,0
materiais,0
trabalhados,0
variaram,0
nos,0
aspectos,0
:,0
aqui,0
apontam,0
",",0
rijamente,0
",",0
sobre,0
as,0
áreas,0
de,0
nível,0
",",0
os,0
últimos,0
fragmentos,0
das,0
rochas,0
enterradas,0
",",0
desvendando-se,0
em,0
fraguedos,0
que,0
mal,-1
relembram,0
",",0
na,0
altura,1
",",0
o,0
antiqüíssimo,0
Himalaia,0
brasileiro,0
",",0
desbarrancado,0
",",0
em,0
desintegração,0
contínua,0
",",0
por,0
todo,0
o,0
curso,0
das,0
idades,0
.,0
adiante,0
",",0
mais,0
caprichosos,0
",",0
se,0
escalonam,0
em,0
alinhamentos,0
incorretos,0
de,0
menires,0
colossais,0
",",0
ou,0
em,0
círculos,0
enormes,1
",",0
recordando,0
na,0
disposição,1
dos,0
grandes,1
blocos,0
superpostos,0
",",0
em,0
rimas,0
",",0
muramentos,0
desmantelados,-1
de,0
ciclópicos,0
coliseus,0
em,0
ruínas,0
ou,0
então,0
",",0
pelos,0
visos,0
das,0
escarpas,0
",",0
oblíquos,0
e,0
sobreanceando,0
as,0
planuras,0
que,0
",",0
interopostos,0
",",0
ladeiam,0
",",0
lembram,0
aduelas,0
desconformes,0
",",0
restos,0
da,0
monstruosa,-1
abóbada,0
da,0
antiga,0
cordilheira,0
",",0
desabada,0
...,0
Mas,0
desaparecem,0
de,0
todo,0
em,0
vários,0
pontos,0
.,0
Estiram-se,0
então,0
planuras,0
vastas,0
.,0
Galgando-as,0
pelos,0
taludes,0
",",0
que,0
as,0
soerguem,0
dandolhes,0
a,0
aparência,0
exata,1
de,0
tabuleiros,0
suspensos,0
",",0
topam-se,0
",",0
a,0
centenas,0
de,0
metros,0
",",0
extensas,0
áreas,0
ampliando-se,0
",",0
boleadas,0
",",0
pelos,0
quadrantes,0
",",0
numa,0
prolongação,0
indefinida,-1
",",0
de,0
mares,0
.,0
É,0
a,0
paragem,0
formosíssima,0
dos,0
campos,0
gerais,1
",",0
expandida,0
em,0
chapadões,0
ondulantes,-1
-,0
grandes,1
tablados,0
onde,0
campeia,0
a,0
sociedade,0
rude,-1
dos,0
vaqueiros,0
...,0
Atravessêmo-la,0
.,0
Adiante,0
",",0
a,0
partir,-1
de,0
Monte,0
Alto,0
",",0
estas,0
conformações,0
naturais,1
se,0
bipartem,0
:,0
no,0
rumo,0
firme,1
do,0
norte,0
a,0
série,0
do,0
grés,0
figura-se,0
progredir,1
até,0
ao,0
plateau,0
arenoso,0
do,0
Açuruá,0
",",0
associando-se,0
ao,0
calcário,0
que,0
aviva,1
as,0
paisagens,0
na,0
orla,0
do,0
grande,1
rio,1
",",0
prendendo-as,0
às,0
linhas,0
dos,0
cerros,0
talhados,-1
em,0
diáclase,0
",",0
tão,0
bem,1
expressos,0
no,0
perfil,0
fantástico,0
do,0
Bom,1
Jesus,0
da,0
Lapa,0
.,0
enquanto,0
para,0
nordeste,0
",",0
graças,1
a,0
degradações,0
intensas,1
(,0
porque,0
a,0
serra,0
Geral,0
segue,0
por,0
ali,0
como,0
anteparo,0
aos,0
alísios,0
",",0
condensando-os,0
em,0
diluvianos,0
aguaceiros,0
),0
",",0
se,0
desvendam,0
",",0
ressurgindo,0
",",0
as,0
formações,0
antigas,0
.,0
Desenterram-se,0
as,0
montanhas,0
.,0
7,0
Reponta,0
a,0
região,0
diamantina,0
",",0
na,0
Bahia,0
",",0
revivendo,0
inteiramente,0
a,0
de,0
Minas,0
",",0
como,0
um,0
desdobramento,0
ou,0
antes,0
um,0
prolongamento,0
",",0
porque,0
é,0
a,0
mesma,0
formação,0
mineira,0
rasgando,0
",",0
afinal,0
",",0
os,0
lençóis,0
de,0
grés,0
",",0
e,0
alteando-se,0
com,0
os,0
mesmos,0
contornos,0
alpestres,-1
e,0
perturbados,-1
",",0
nos,0
alcantis,0
que,0
irradiam,0
da,0
Tromba,0
ou,0
avultam,0
para,0
o,0
norte,0
nos,0
xistos,0
huronianos,0
das,0
cadeias,0
paralelas,0
de,0
Sincorá,0
.,0
Deste,0
ponto,0
em,0
diante,0
",",0
porém,0
",",0
o,0
eixo,0
da,0
serra,0
Geral,0
se,0
fragmenta,0
",",0
indefinido,0
.,0
Desfaz-se,0
.,0
A,0
cordilheira,0
eriça-se,0
de,0
contrafortes,0
e,0
talhados,-1
de,0
onde,0
saltam,0
",",0
acachoando,0
",",0
em,0
despenhos,0
",",0
para,0
o,0
levante,0
",",0
as,0
nascentes,0
do,0
Paraguaçu,0
",",0
e,0
um,0
dédalo,0
de,0
serranias,0
tortuosas,-1
",",0
pouco,0
elevadas,0
mas,0
inúmeras,0
",",0
cruza-se,0
embaralhadamente,0
sobre,0
o,0
largo,0
dos,0
gerais,1
",",0
cobrindo-os,0
.,0
Transmuda-se,0
o,0
caráter,0
topográfico,0
",",0
retratando,0
o,0
desapoderado,0
embater,0
dos,0
elementos,0
",",0
que,0
ali,0
reagem,0
há,0
milênios,0
entre,0
montanhas,0
derruídas,0
",",0
e,0
a,0
queda,-1
",",0
até,0
então,0
gradativa,0
",",0
dos,0
planaltos,0
começa,0
a,0
derivar,0
em,0
desnivelamentos,0
consideráveis,1
.,0
Revela-os,0
o,0
S.,0
Francisco,0
",",0
no,0
vivo,1
infletir,0
com,0
que,0
torce,0
para,0
o,0
levante,0
",",0
indicando,0
do,0
mesmo,0
passo,0
a,0
transformação,0
geral,0
da,0
região,0
.,0
Esta,0
é,0
mais,0
deprimida,0
e,0
mais,0
revolta,-1
.,0
Cai,0
para,0
os,0
terraços,0
inferiores,-1
",",0
entre,0
um,0
tumultuar,0
de,0
morros,0
",",0
incoerentemente,0
esparsos,0
.,0
Último,0
rebento,0
da,0
serra,0
principal,1
",",0
a,0
da,0
